"";"Codigo.do.Municipio";"Municipios";"Territorios.de.Identidade";"Ano";"Cor";"PercentCor"
"6079";2919959;"Maetinga";"Sudoeste Baiano";2010;"Indígena";NA
"6080";2920007;"Maiquinique";"Médio Sudoeste da Bahia";2010;"Indígena";NA
"6081";2920106;"Mairi";"Bacia do Jacuípe";2010;"Indígena";0
"6082";2920205;"Malhada";"Velho Chico";2010;"Indígena";0
"6083";2920304;"Malhada de Pedras";"Sertão Produtivo";2010;"Indígena";0,1
"6084";2920403;"Manoel Vitorino";"Médio Rio de Contas";2010;"Indígena";0
"6085";2920452;"Mansidão";"Bacia do Rio Grande";2010;"Indígena";NA
"6086";2920502;"Maracás";"Vale do Jiquiriçá";2010;"Indígena";0,3
"6087";2920601;"Maragogipe";"Recôncavo";2010;"Indígena";NA
"6088";2920700;"Maraú";"Litoral Sul";2010;"Indígena";0
"6089";2920809;"Marcionílio Souza";"Chapada Diamantina";2010;"Indígena";NA
"6090";2920908;"Mascote";"Litoral Sul";2010;"Indígena";0,4
"6091";2921005;"Mata de São João";"Metropolitano de Salvador";2010;"Indígena";0,1
"6092";2921054;"Matina";"Velho Chico";2010;"Indígena";NA
"6093";2921104;"Medeiros Neto";"Extremo Sul";2010;"Indígena";0,2
"6094";2921203;"Miguel Calmon";"Piemonte da Diamantina";2010;"Indígena";0
"6095";2921302;"Milagres";"Vale do Jiquiriçá";2010;"Indígena";0,2
"6096";2921401;"Mirangaba";"Piemonte da Diamantina";2010;"Indígena";0,1
"6097";2921450;"Mirante";"Sudoeste Baiano";2010;"Indígena";NA
"6098";2921500;"Monte Santo";"Sisal";2010;"Indígena";0,1
"6099";2921609;"Morpará";"Velho Chico";2010;"Indígena";0,1
"6100";2921708;"Morro do Chapéu";"Chapada Diamantina";2010;"Indígena";0,2
"6101";2921807;"Mortugaba";"Sudoeste Baiano";2010;"Indígena";NA
"6102";2921906;"Mucugê";"Chapada Diamantina";2010;"Indígena";0,2
"6103";2922003;"Mucuri";"Extremo Sul";2010;"Indígena";0,3
"6104";2922052;"Mulungu do Morro";"Irecê";2010;"Indígena";0,1
"6105";2922102;"Mundo Novo";"Piemonte do Paraguaçu";2010;"Indígena";NA
"6106";2922201;"Muniz Ferreira";"Recôncavo";2010;"Indígena";NA
"6107";2922250;"Muquém do São Francisco";"Velho Chico";2010;"Indígena";1,5
"6108";2922300;"Muritiba";"Recôncavo";2010;"Indígena";0
"6109";2922409;"Mutuípe";"Vale do Jiquiriçá";2010;"Indígena";0,1
"6110";2922508;"Nazaré";"Recôncavo";2010;"Indígena";0,1
"6111";2922607;"Nilo Peçanha";"Baixo Sul";2010;"Indígena";NA
"6112";2922656;"Nordestina";"Sisal";2010;"Indígena";0,1
"6113";2922706;"Nova Canaã";"Médio Sudoeste da Bahia";2010;"Indígena";NA
"6114";2922730;"Nova Fátima";"Bacia do Jacuípe";2010;"Indígena";0,1
"6115";2922755;"Nova Ibiá";"Médio Rio de Contas";2010;"Indígena";0
"6116";2922805;"Nova Itarana";"Vale do Jiquiriçá";2010;"Indígena";0,3
"6117";2922854;"Nova Redenção";"Chapada Diamantina";2010;"Indígena";NA
"6118";2922904;"Nova Soure";"Semiárido Nordeste II";2010;"Indígena";0
"6119";2923001;"Nova Viçosa";"Extremo Sul";2010;"Indígena";0,6
"6120";2923035;"Novo Horizonte";"Chapada Diamantina";2010;"Indígena";0,1
"6121";2923050;"Novo Triunfo";"Semiárido Nordeste II";2010;"Indígena";NA
"6122";2923100;"Olindina";"Litoral Norte e Agreste Baiano";2010;"Indígena";0,2
"6123";2923209;"Oliveira dos Brejinhos";"Velho Chico";2010;"Indígena";NA
"6124";2923308;"Ouriçangas";"Litoral Norte e Agreste Baiano";2010;"Indígena";NA
"6125";2923357;"Ourolândia";"Piemonte da Diamantina";2010;"Indígena";0,2
"6126";2923407;"Palmas de Monte Alto";"Sertão Produtivo";2010;"Indígena";0,4
"6127";2923506;"Palmeiras";"Chapada Diamantina";2010;"Indígena";1,3
"6128";2923605;"Paramirim";"Bacia do Paramirim";2010;"Indígena";0,2
"6129";2923704;"Paratinga";"Velho Chico";2010;"Indígena";0,2
"6130";2923803;"Paripiranga";"Semiárido Nordeste II";2010;"Indígena";NA
"6131";2923902;"Pau Brasil";"Litoral Sul";2010;"Indígena";20,9
"6132";2924009;"Paulo Afonso";"Itaparica";2010;"Indígena";1
"6133";2924058;"Pé de Serra";"Bacia do Jacuípe";2010;"Indígena";0,1
"6134";2924108;"Pedrão";"Litoral Norte e Agreste Baiano";2010;"Indígena";NA
"6135";2924207;"Pedro Alexandre";"Semiárido Nordeste II";2010;"Indígena";NA
"6136";2924306;"Piatã";"Chapada Diamantina";2010;"Indígena";0
"6137";2924405;"Pilão Arcado";"Sertão do São Francisco";2010;"Indígena";0
"6138";2924504;"Pindaí";"Sertão Produtivo";2010;"Indígena";NA
"6139";2924603;"Pindobaçu";"Piemonte Norte do Itapicuru";2010;"Indígena";0,9
"6140";2924652;"Pintadas";"Bacia do Jacuípe";2010;"Indígena";0,1
"6141";2924678;"Piraí do Norte";"Baixo Sul";2010;"Indígena";NA
"6142";2924702;"Piripá";"Sudoeste Baiano";2010;"Indígena";NA
"6143";2924801;"Piritiba";"Piemonte do Paraguaçu";2010;"Indígena";0
"6144";2924900;"Planaltino";"Vale do Jiquiriçá";2010;"Indígena";0,1
"6145";2925006;"Planalto";"Sudoeste Baiano";2010;"Indígena";NA
"6146";2925105;"Poções";"Sudoeste Baiano";2010;"Indígena";0,3
"6147";2925204;"Pojuca";"Metropolitano de Salvador";2010;"Indígena";0,1
"6148";2925253;"Ponto Novo";"Piemonte Norte do Itapicuru";2010;"Indígena";NA
"6149";2925303;"Porto Seguro";"Costa do Descobrimento";2010;"Indígena";4,3
"6150";2925402;"Potiraguá";"Médio Sudoeste da Bahia";2010;"Indígena";0,4
"6151";2925501;"Prado";"Extremo Sul";2010;"Indígena";7,9
"6152";2925600;"Presidente Dutra";"Irecê";2010;"Indígena";NA
"6153";2925709;"Presidente Jânio Quadros";"Sudoeste Baiano";2010;"Indígena";0,1
"6154";2925758;"Presidente Tancredo Neves";"Baixo Sul";2010;"Indígena";NA
"6155";2925808;"Queimadas";"Sisal";2010;"Indígena";0,4
"6156";2925907;"Quijingue";"Sisal";2010;"Indígena";0,3
"6157";2925931;"Quixabeira";"Bacia do Jacuípe";2010;"Indígena";NA
"6158";2925956;"Rafael Jambeiro";"Piemonte do Paraguaçu";2010;"Indígena";0,1
"6159";2926004;"Remanso";"Sertão do São Francisco";2010;"Indígena";0,1
"6160";2926103;"Retirolândia";"Sisal";2010;"Indígena";NA
"6161";2926202;"Riachão das Neves";"Bacia do Rio Grande";2010;"Indígena";0
"6162";2926301;"Riachão do Jacuípe";"Bacia do Jacuípe";2010;"Indígena";0,2
"6163";2926400;"Riacho de Santana";"Velho Chico";2010;"Indígena";0,1
"6164";2926509;"Ribeira do Amparo";"Semiárido Nordeste II";2010;"Indígena";0,1
"6165";2926608;"Ribeira do Pombal";"Semiárido Nordeste II";2010;"Indígena";0,8
"6166";2926657;"Ribeirão do Largo";"Sudoeste Baiano";2010;"Indígena";0,1
"6167";2926707;"Rio de Contas";"Chapada Diamantina";2010;"Indígena";NA
"6168";2926806;"Rio do Antônio";"Sertão Produtivo";2010;"Indígena";NA
"6169";2926905;"Rio do Pires";"Bacia do Paramirim";2010;"Indígena";0
"6170";2927002;"Rio Real";"Litoral Norte e Agreste Baiano";2010;"Indígena";0
"6171";2927101;"Rodelas";"Itaparica";2010;"Indígena";12,3
"6172";2927200;"Ruy Barbosa";"Piemonte do Paraguaçu";2010;"Indígena";0
"6173";2927309;"Salinas da Margarida";"Recôncavo";2010;"Indígena";0,3
"6174";2927408;"Salvador";"Metropolitano de Salvador";2010;"Indígena";0,3
"6175";2927507;"Santa Bárbara";"Portal do Sertão";2010;"Indígena";0
"6176";2927606;"Santa Brígida";"Semiárido Nordeste II";2010;"Indígena";0
"6177";2927705;"Santa Cruz Cabrália";"Costa do Descobrimento";2010;"Indígena";14,8
"6178";2927804;"Santa Cruz da Vitória";"Médio Sudoeste da Bahia";2010;"Indígena";0,2
"6179";2927903;"Santa Inês";"Vale do Jiquiriçá";2010;"Indígena";0,1
"6180";2928059;"Santa Luzia";"Litoral Sul";2010;"Indígena";0,1
"6181";2928109;"Santa Maria da Vitória";"Bacia do Rio Corrente";2010;"Indígena";0,1
"6182";2928406;"Santa Rita de Cássia";"Bacia do Rio Grande";2010;"Indígena";0
"6183";2928505;"Santa Terezinha";"Piemonte do Paraguaçu";2010;"Indígena";0,3
"6184";2928000;"Santaluz";"Sisal";2010;"Indígena";0,3
"6185";2928208;"Santana";"Bacia do Rio Corrente";2010;"Indígena";0
"6186";2928307;"Santanópolis";"Portal do Sertão";2010;"Indígena";NA
"6187";2928604;"Santo Amaro";"Recôncavo";2010;"Indígena";0,1
"6188";2928703;"Santo Antônio de Jesus";"Recôncavo";2010;"Indígena";0,1
"6189";2928802;"Santo Estevão";"Portal do Sertão";2010;"Indígena";0,1
"6190";2928901;"São Desidério";"Bacia do Rio Grande";2010;"Indígena";0
"6191";2928950;"São Domingos";"Sisal";2010;"Indígena";NA
"6192";2929107;"São Felipe";"Recôncavo";2010;"Indígena";NA
"6193";2929008;"São Félix";"Recôncavo";2010;"Indígena";0,3
"6194";2929057;"São Félix do Coribe";"Bacia do Rio Corrente";2010;"Indígena";0,4
"6195";2929206;"São Francisco do Conde";"Metropolitano de Salvador";2010;"Indígena";0,4
"6196";2929255;"São Gabriel";"Irecê";2010;"Indígena";0,1
"6197";2929305;"São Gonçalo dos Campos";"Portal do Sertão";2010;"Indígena";0,1
"6198";2929354;"São José da Vitória";"Litoral Sul";2010;"Indígena";1
"6199";2929370;"São José do Jacuípe";"Bacia do Jacuípe";2010;"Indígena";NA
"6200";2929404;"São Miguel das Matas";"Vale do Jiquiriçá";2010;"Indígena";0,2
"6201";2929503;"São Sebastião do Passé";"Metropolitano de Salvador";2010;"Indígena";0,2
"6202";2929602;"Sapeaçu";"Recôncavo";2010;"Indígena";0,1
"6203";2929701;"Sátiro Dias";"Litoral Norte e Agreste Baiano";2010;"Indígena";0,2
"6204";2929750;"Saubara";"Recôncavo";2010;"Indígena";0,1
"6205";2929800;"Saúde";"Piemonte da Diamantina";2010;"Indígena";NA
"6206";2929909;"Seabra";"Chapada Diamantina";2010;"Indígena";0,2
"6207";2930006;"Sebastião Laranjeiras";"Sertão Produtivo";2010;"Indígena";NA
"6208";2930105;"Senhor do Bonfim";"Piemonte Norte do Itapicuru";2010;"Indígena";0,1
"6209";2930204;"Sento Sé";"Sertão do São Francisco";2010;"Indígena";0,1
"6210";2930154;"Serra do Ramalho";"Velho Chico";2010;"Indígena";0,4
"6211";2930303;"Serra Dourada";"Bacia do Rio Corrente";2010;"Indígena";0,1
"6212";2930402;"Serra Preta";"Bacia do Jacuípe";2010;"Indígena";0,5
"6213";2930501;"Serrinha";"Sisal";2010;"Indígena";0,3
"6214";2930600;"Serrolândia";"Piemonte da Diamantina";2010;"Indígena";0
"6215";2930709;"Simões Filho";"Metropolitano de Salvador";2010;"Indígena";0,3
"6216";2930758;"Sítio do Mato";"Velho Chico";2010;"Indígena";NA
"6217";2930766;"Sítio do Quinto";"Semiárido Nordeste II";2010;"Indígena";0,2
"6218";2930774;"Sobradinho";"Sertão do São Francisco";2010;"Indígena";0,2
"6219";2930808;"Souto Soares";"Chapada Diamantina";2010;"Indígena";NA
"6220";2930907;"Tabocas do Brejo Velho";"Bacia do Rio Corrente";2010;"Indígena";NA
"6221";2931004;"Tanhaçu";"Sertão Produtivo";2010;"Indígena";0,1
"6222";2931053;"Tanque Novo";"Sertão Produtivo";2010;"Indígena";NA
"6223";2931103;"Tanquinho";"Portal do Sertão";2010;"Indígena";NA
"6224";2931202;"Taperoá";"Baixo Sul";2010;"Indígena";0,1
"6225";2931301;"Tapiramutá";"Piemonte do Paraguaçu";2010;"Indígena";NA
"6226";2931350;"Teixeira de Freitas";"Extremo Sul";2010;"Indígena";0,6
"6227";2931400;"Teodoro Sampaio";"Portal do Sertão";2010;"Indígena";NA
"6228";2931509;"Teofilândia";"Sisal";2010;"Indígena";NA
"6229";2931608;"Teolândia";"Baixo Sul";2010;"Indígena";0
"6230";2931707;"Terra Nova";"Portal do Sertão";2010;"Indígena";0,1
"6231";2931806;"Tremedal";"Sudoeste Baiano";2010;"Indígena";NA
"6232";2931905;"Tucano";"Sisal";2010;"Indígena";0,3
"6233";2932002;"Uauá";"Sertão do São Francisco";2010;"Indígena";0,3
"6234";2932101;"Ubaíra";"Vale do Jiquiriçá";2010;"Indígena";0,2
"6235";2932200;"Ubaitaba";"Litoral Sul";2010;"Indígena";0,3
"6236";2932309;"Ubatã";"Médio Rio de Contas";2010;"Indígena";0,3
"6237";2932408;"Uibaí";"Irecê";2010;"Indígena";NA
"6238";2932457;"Umburanas";"Piemonte da Diamantina";2010;"Indígena";0
"6239";2932507;"Una";"Litoral Sul";2010;"Indígena";0,9
"6240";2932606;"Urandi";"Sertão Produtivo";2010;"Indígena";NA
"6241";2932705;"Uruçuca";"Litoral Sul";2010;"Indígena";0,3
"6242";2932804;"Utinga";"Chapada Diamantina";2010;"Indígena";0,2
"6243";2932903;"Valença";"Baixo Sul";2010;"Indígena";0,2
"6244";2933000;"Valente";"Sisal";2010;"Indígena";0,1
"6245";2933059;"Várzea da Roça";"Bacia do Jacuípe";2010;"Indígena";0,4
"6246";2933109;"Várzea do Poço";"Bacia do Jacuípe";2010;"Indígena";NA
"6247";2933158;"Várzea Nova";"Piemonte da Diamantina";2010;"Indígena";0,1
"6248";2933174;"Varzedo";"Recôncavo";2010;"Indígena";0,1
"6249";2933208;"Vera Cruz";"Metropolitano de Salvador";2010;"Indígena";0,1
"6250";2933257;"Vereda";"Extremo Sul";2010;"Indígena";0,3
"6251";2933307;"Vitória da Conquista";"Sudoeste Baiano";2010;"Indígena";0,2
"6252";2933406;"Wagner";"Chapada Diamantina";2010;"Indígena";NA
"6253";2933455;"Wanderley";"Bacia do Rio Grande";2010;"Indígena";NA
"6254";2933505;"Wenceslau Guimarães";"Baixo Sul";2010;"Indígena";0,1
"6255";2933604;"Xique-Xique";"Irecê";2010;"Indígena";0,2
"6256";2900108;"Abaíra";"Chapada Diamantina";1991;"Ignorado";0,6
"6257";2900207;"Abaré";"Itaparica";1991;"Ignorado";0,2
"6258";2900306;"Acajutiba";"Litoral Norte e Agreste Baiano";1991;"Ignorado";0,1
"6259";2900355;"Adustina";"Semiárido Nordeste II";1991;"Ignorado";0,9
"6260";2900405;"Água Fria";"Portal do Sertão";1991;"Ignorado";0
"6261";2900603;"Aiquara";"Médio Rio de Contas";1991;"Ignorado";11,5
"6262";2900702;"Alagoinhas";"Litoral Norte e Agreste Baiano";1991;"Ignorado";0,2
"6263";2900801;"Alcobaça";"Extremo Sul";1991;"Ignorado";2,3
"6264";2900900;"Almadina";"Litoral Sul";1991;"Ignorado";0,3
"6265";2901007;"Amargosa";"Vale do Jiquiriçá";1991;"Ignorado";0,2
"6266";2901106;"Amélia Rodrigues";"Portal do Sertão";1991;"Ignorado";0,4
"6267";2901155;"América Dourada";"Irecê";1991;"Ignorado";0,6
"6268";2901205;"Anagé";"Sudoeste Baiano";1991;"Ignorado";0,8
"6269";2901304;"Andaraí";"Chapada Diamantina";1991;"Ignorado";0,6
"6270";2901353;"Andorinha";"Piemonte Norte do Itapicuru";1991;"Ignorado";NA
"6271";2901403;"Angical";"Bacia do Rio Grande";1991;"Ignorado";1,2
"6272";2901502;"Anguera";"Portal do Sertão";1991;"Ignorado";0,1
"6273";2901601;"Antas";"Semiárido Nordeste II";1991;"Ignorado";0,8
"6274";2901700;"Antônio Cardoso";"Portal do Sertão";1991;"Ignorado";0,8
"6275";2901809;"Antônio Gonçalves";"Piemonte Norte do Itapicuru";1991;"Ignorado";0,2
"6276";2901908;"Aporá";"Litoral Norte e Agreste Baiano";1991;"Ignorado";0,3
"6277";2901957;"Apuarema";"Médio Rio de Contas";1991;"Ignorado";0,5
"6278";2902054;"Araçás";"Litoral Norte e Agreste Baiano";1991;"Ignorado";NA
"6279";2902005;"Aracatu";"Sudoeste Baiano";1991;"Ignorado";0,3
"6280";2902104;"Araci";"Sisal";1991;"Ignorado";0,6
"6281";2902203;"Aramari";"Litoral Norte e Agreste Baiano";1991;"Ignorado";1,3
"6282";2902252;"Arataca";"Litoral Sul";1991;"Ignorado";1,2
"6283";2902302;"Aratuípe";"Baixo Sul";1991;"Ignorado";0,4
"6284";2902401;"Aurelino Leal";"Litoral Sul";1991;"Ignorado";0,7
"6285";2902500;"Baianópolis";"Bacia do Rio Grande";1991;"Ignorado";0,1
"6286";2902609;"Baixa Grande";"Bacia do Jacuípe";1991;"Ignorado";0,6
"6287";2902658;"Banzaê";"Semiárido Nordeste II";1991;"Ignorado";0,1
"6288";2902708;"Barra";"Velho Chico";1991;"Ignorado";0,5
"6289";2902807;"Barra da Estiva";"Chapada Diamantina";1991;"Ignorado";1,3
"6290";2902906;"Barra do Choça";"Sudoeste Baiano";1991;"Ignorado";0,7
"6291";2903003;"Barra do Mendes";"Irecê";1991;"Ignorado";0,1
"6292";2903102;"Barra do Rocha";"Médio Rio de Contas";1991;"Ignorado";0,1
"6293";2903201;"Barreiras";"Bacia do Rio Grande";1991;"Ignorado";0,5
"6294";2903235;"Barro Alto";"Irecê";1991;"Ignorado";0,4
"6295";2903300;"Barro Preto/Lomanto Junior";"Litoral Sul";1991;"Ignorado";0,1
"6296";2903276;"Barrocas";"Sisal";1991;"Ignorado";NA
"6297";2903409;"Belmonte";"Costa do Descobrimento";1991;"Ignorado";0,6
"6298";2903508;"Belo Campo";"Sudoeste Baiano";1991;"Ignorado";0,4
"6299";2903607;"Biritinga";"Sisal";1991;"Ignorado";0,3
"6300";2903706;"Boa Nova";"Médio Rio de Contas";1991;"Ignorado";0,5
"6301";2903805;"Boa Vista do Tupim";"Piemonte do Paraguaçu";1991;"Ignorado";0,6
"6302";2903904;"Bom Jesus da Lapa";"Velho Chico";1991;"Ignorado";0,1
"6303";2903953;"Bom Jesus da Serra";"Sudoeste Baiano";1991;"Ignorado";0
"6304";2904001;"Boninal";"Chapada Diamantina";1991;"Ignorado";0,6
"6305";2904050;"Bonito";"Chapada Diamantina";1991;"Ignorado";NA
"6306";2904100;"Boquira";"Bacia do Paramirim";1991;"Ignorado";0,1
"6307";2904209;"Botuporã";"Bacia do Paramirim";1991;"Ignorado";0,8
"6308";2904308;"Brejões";"Vale do Jiquiriçá";1991;"Ignorado";NA
"6309";2904407;"Brejolândia";"Bacia do Rio Corrente";1991;"Ignorado";0,2
"6310";2904506;"Brotas de Macaúbas";"Velho Chico";1991;"Ignorado";0,4
"6311";2904605;"Brumado";"Sertão Produtivo";1991;"Ignorado";0,6
"6312";2904704;"Buerarema";"Litoral Sul";1991;"Ignorado";0,1
"6313";2904753;"Buritirama";"Bacia do Rio Grande";1991;"Ignorado";1,2
"6314";2904803;"Caatiba";"Médio Sudoeste da Bahia";1991;"Ignorado";0,4
"6315";2904852;"Cabaceiras do Paraguaçu";"Recôncavo";1991;"Ignorado";1,2
"6316";2904902;"Cachoeira";"Recôncavo";1991;"Ignorado";0,2
"6317";2905008;"Caculé";"Sertão Produtivo";1991;"Ignorado";0,3
"6318";2905107;"Caém";"Piemonte da Diamantina";1991;"Ignorado";0,9
"6319";2905156;"Caetanos";"Sudoeste Baiano";1991;"Ignorado";0,1
"6320";2905206;"Caetité";"Sertão Produtivo";1991;"Ignorado";0,3
"6321";2905305;"Cafarnaum";"Irecê";1991;"Ignorado";0,1
"6322";2905404;"Cairu";"Baixo Sul";1991;"Ignorado";0,2
"6323";2905503;"Caldeirão Grande";"Piemonte Norte do Itapicuru";1991;"Ignorado";0,5
"6324";2905602;"Camacan";"Litoral Sul";1991;"Ignorado";1,3
"6325";2905701;"Camaçari";"Metropolitano de Salvador";1991;"Ignorado";0,8
"6326";2905800;"Camamu";"Baixo Sul";1991;"Ignorado";0,2
"6327";2905909;"Campo Alegre de Lourdes";"Sertão do São Francisco";1991;"Ignorado";0,3
"6328";2906006;"Campo Formoso";"Piemonte Norte do Itapicuru";1991;"Ignorado";0
"6329";2906105;"Canápolis";"Bacia do Rio Corrente";1991;"Ignorado";0,1
"6330";2906204;"Canarana";"Irecê";1991;"Ignorado";NA
"6331";2906303;"Canavieiras";"Litoral Sul";1991;"Ignorado";0,4
"6332";2906402;"Candeal";"Sisal";1991;"Ignorado";0,6
"6333";2906501;"Candeias";"Metropolitano de Salvador";1991;"Ignorado";0,7
"6334";2906600;"Candiba";"Sertão Produtivo";1991;"Ignorado";0
"6335";2906709;"Cândido Sales";"Sudoeste Baiano";1991;"Ignorado";0,3
"6336";2906808;"Cansanção";"Sisal";1991;"Ignorado";0,1
"6337";2906824;"Canudos";"Sertão do São Francisco";1991;"Ignorado";0,8
"6338";2906857;"Capela do Alto Alegre";"Bacia do Jacuípe";1991;"Ignorado";0,1
"6339";2906873;"Capim Grosso";"Bacia do Jacuípe";1991;"Ignorado";0,1
"6340";2906899;"Caraíbas";"Sudoeste Baiano";1991;"Ignorado";0,3
"6341";2906907;"Caravelas";"Extremo Sul";1991;"Ignorado";1
"6342";2907004;"Cardeal da Silva";"Litoral Norte e Agreste Baiano";1991;"Ignorado";0,7
"6343";2907103;"Carinhanha";"Velho Chico";1991;"Ignorado";0
"6344";2907202;"Casa Nova";"Sertão do São Francisco";1991;"Ignorado";0,3
"6345";2907301;"Castro Alves";"Recôncavo";1991;"Ignorado";0,4
"6346";2907400;"Catolândia";"Bacia do Rio Grande";1991;"Ignorado";NA
"6347";2907509;"Catu";"Litoral Norte e Agreste Baiano";1991;"Ignorado";0,7
"6348";2907558;"Caturama";"Bacia do Paramirim";1991;"Ignorado";1,3
"6349";2907608;"Central";"Irecê";1991;"Ignorado";0,6
"6350";2907707;"Chorrochó";"Itaparica";1991;"Ignorado";0,9
"6351";2907806;"Cícero Dantas";"Semiárido Nordeste II";1991;"Ignorado";0,3
"6352";2907905;"Cipó";"Semiárido Nordeste II";1991;"Ignorado";0,5
"6353";2908002;"Coaraci";"Litoral Sul";1991;"Ignorado";2,5
"6354";2908101;"Côcos";"Bacia do Rio Corrente";1991;"Ignorado";NA
"6355";2908200;"Conceição da Feira";"Portal do Sertão";1991;"Ignorado";0,1
"6356";2908309;"Conceição do Almeida";"Recôncavo";1991;"Ignorado";0,6
"6357";2908408;"Conceição do Coité";"Sisal";1991;"Ignorado";0,1
"6358";2908507;"Conceição do Jacuípe";"Portal do Sertão";1991;"Ignorado";0
"6359";2908606;"Conde";"Litoral Norte e Agreste Baiano";1991;"Ignorado";1,4
"6360";2908705;"Condeúba";"Sudoeste Baiano";1991;"Ignorado";0,1
"6361";2908804;"Contendas do Sincorá";"Sertão Produtivo";1991;"Ignorado";0,4
"6362";2908903;"Coração de Maria";"Portal do Sertão";1991;"Ignorado";0
"6363";2909000;"Cordeiros";"Sudoeste Baiano";1991;"Ignorado";0,1
"6364";2909109;"Coribe";"Bacia do Rio Corrente";1991;"Ignorado";0,8
"6365";2909208;"Coronel João Sá";"Semiárido Nordeste II";1991;"Ignorado";0,5
"6366";2909307;"Correntina";"Bacia do Rio Corrente";1991;"Ignorado";0
"6367";2909406;"Cotegipe";"Bacia do Rio Grande";1991;"Ignorado";NA
"6368";2909505;"Cravolândia";"Vale do Jiquiriçá";1991;"Ignorado";1,2
"6369";2909604;"Crisópolis";"Litoral Norte e Agreste Baiano";1991;"Ignorado";0,3
"6370";2909703;"Cristópolis";"Bacia do Rio Grande";1991;"Ignorado";NA
"6371";2909802;"Cruz das Almas";"Recôncavo";1991;"Ignorado";0,3
"6372";2909901;"Curaçá";"Sertão do São Francisco";1991;"Ignorado";0,7
"6373";2910008;"Dário Meira";"Médio Rio de Contas";1991;"Ignorado";0,3
"6374";2910057;"Dias D'Ávila";"Metropolitano de Salvador";1991;"Ignorado";0,2
"6375";2910107;"Dom Basílio";"Sertão Produtivo";1991;"Ignorado";NA
"6376";2910206;"Dom Macedo Costa";"Recôncavo";1991;"Ignorado";NA
"6377";2910305;"Elísio Medrado";"Vale do Jiquiriçá";1991;"Ignorado";0,3
"6378";2910404;"Encruzilhada";"Sudoeste Baiano";1991;"Ignorado";0,8
"6379";2910503;"Entre Rios";"Litoral Norte e Agreste Baiano";1991;"Ignorado";0,6
"6380";2900504;"Érico Cardoso";"Bacia do Paramirim";1991;"Ignorado";0,3
"6381";2910602;"Esplanada";"Litoral Norte e Agreste Baiano";1991;"Ignorado";0,5
