;Codigo.do.Municipio;Municipios;Territorios.de.Identidade;Ano;local_natural;total_natural
2113;2903003;Barra do Mendes;Irecê;2010;não_natural_mun;2376
2114;2903102;Barra do Rocha;Médio Rio de Contas;2010;não_natural_mun;2025
2115;2903201;Barreiras;Bacia do Rio Grande;2010;não_natural_mun;61986
2116;2903235;Barro Alto;Irecê;2010;não_natural_mun;3192
2117;2903300;Barro Preto/Lomanto Junior;Litoral Sul;2010;não_natural_mun;1797
2118;2903276;Barrocas;Sisal;2010;não_natural_mun;1805
2119;2903409;Belmonte;Costa do Descobrimento;2010;não_natural_mun;5483
2120;2903508;Belo Campo;Sudoeste Baiano;2010;não_natural_mun;4541
2121;2903607;Biritinga;Sisal;2010;não_natural_mun;2212
2122;2903706;Boa Nova;Médio Rio de Contas;2010;não_natural_mun;2770
2123;2903805;Boa Vista do Tupim;Piemonte do Paraguaçu;2010;não_natural_mun;3817
2124;2903904;Bom Jesus da Lapa;Velho Chico;2010;não_natural_mun;18338
2125;2903953;Bom Jesus da Serra;Sudoeste Baiano;2010;não_natural_mun;1610
2126;2904001;Boninal;Chapada Diamantina;2010;não_natural_mun;2102
2127;2904050;Bonito;Chapada Diamantina;2010;não_natural_mun;6223
2128;2904100;Boquira;Bacia do Paramirim;2010;não_natural_mun;2361
2129;2904209;Botuporã;Bacia do Paramirim;2010;não_natural_mun;1115
2130;2904308;Brejões;Vale do Jiquiriçá;2010;não_natural_mun;3754
2131;2904407;Brejolândia;Bacia do Rio Corrente;2010;não_natural_mun;1993
2132;2904506;Brotas de Macaúbas;Velho Chico;2010;não_natural_mun;1041
2133;2904605;Brumado;Sertão Produtivo;2010;não_natural_mun;12615
2134;2904704;Buerarema;Litoral Sul;2010;não_natural_mun;4417
2135;2904753;Buritirama;Bacia do Rio Grande;2010;não_natural_mun;3546
2136;2904803;Caatiba;Médio Sudoeste da Bahia;2010;não_natural_mun;1761
2137;2904852;Cabaceiras do Paraguaçu;Recôncavo;2010;não_natural_mun;2370
2138;2904902;Cachoeira;Recôncavo;2010;não_natural_mun;8479
2139;2905008;Caculé;Sertão Produtivo;2010;não_natural_mun;4956
2140;2905107;Caém;Piemonte da Diamantina;2010;não_natural_mun;2904
2141;2905156;Caetanos;Sudoeste Baiano;2010;não_natural_mun;1216
2142;2905206;Caetité;Sertão Produtivo;2010;não_natural_mun;7006
2143;2905305;Cafarnaum;Irecê;2010;não_natural_mun;3833
2144;2905404;Cairu;Baixo Sul;2010;não_natural_mun;5895
2145;2905503;Caldeirão Grande;Piemonte Norte do Itapicuru;2010;não_natural_mun;2195
2146;2905602;Camacan;Litoral Sul;2010;não_natural_mun;11652
2147;2905701;Camaçari;Metropolitano de Salvador;2010;não_natural_mun;141112
2148;2905800;Camamu;Baixo Sul;2010;não_natural_mun;8982
2149;2905909;Campo Alegre de Lourdes;Sertão do São Francisco;2010;não_natural_mun;4396
2150;2906006;Campo Formoso;Piemonte Norte do Itapicuru;2010;não_natural_mun;9253
2151;2906105;Canápolis;Bacia do Rio Corrente;2010;não_natural_mun;846
2152;2906204;Canarana;Irecê;2010;não_natural_mun;5966
2153;2906303;Canavieiras;Litoral Sul;2010;não_natural_mun;7997
2154;2906402;Candeal;Sisal;2010;não_natural_mun;931
2155;2906501;Candeias;Metropolitano de Salvador;2010;não_natural_mun;30726
2156;2906600;Candiba;Sertão Produtivo;2010;não_natural_mun;1872
2157;2906709;Cândido Sales;Sudoeste Baiano;2010;não_natural_mun;7311
2158;2906808;Cansanção;Sisal;2010;não_natural_mun;5958
2159;2906824;Canudos;Sertão do São Francisco;2010;não_natural_mun;4920
2160;2906857;Capela do Alto Alegre;Bacia do Jacuípe;2010;não_natural_mun;2727
2161;2906873;Capim Grosso;Bacia do Jacuípe;2010;não_natural_mun;12048
2162;2906899;Caraíbas;Sudoeste Baiano;2010;não_natural_mun;2153
2163;2906907;Caravelas;Extremo Sul;2010;não_natural_mun;5963
2164;2907004;Cardeal da Silva;Litoral Norte e Agreste Baiano;2010;não_natural_mun;2722
2165;2907103;Carinhanha;Velho Chico;2010;não_natural_mun;4773
2166;2907202;Casa Nova;Sertão do São Francisco;2010;não_natural_mun;15325
2167;2907301;Castro Alves;Recôncavo;2010;não_natural_mun;3600
2168;2907400;Catolândia;Bacia do Rio Grande;2010;não_natural_mun;866
2169;2907509;Catu;Litoral Norte e Agreste Baiano;2010;não_natural_mun;11191
2170;2907558;Caturama;Bacia do Paramirim;2010;não_natural_mun;536
2171;2907608;Central;Irecê;2010;não_natural_mun;3440
2172;2907707;Chorrochó;Itaparica;2010;não_natural_mun;1268
2173;2907806;Cícero Dantas;Semiárido Nordeste II;2010;não_natural_mun;4918
2174;2907905;Cipó;Semiárido Nordeste II;2010;não_natural_mun;3849
2175;2908002;Coaraci;Litoral Sul;2010;não_natural_mun;6270
2176;2908101;Côcos;Bacia do Rio Corrente;2010;não_natural_mun;2550
2177;2908200;Conceição da Feira;Portal do Sertão;2010;não_natural_mun;4434
2178;2908309;Conceição do Almeida;Recôncavo;2010;não_natural_mun;2731
2179;2908408;Conceição do Coité;Sisal;2010;não_natural_mun;9411
2180;2908507;Conceição do Jacuípe;Portal do Sertão;2010;não_natural_mun;10481
2181;2908606;Conde;Litoral Norte e Agreste Baiano;2010;não_natural_mun;4448
2182;2908705;Condeúba;Sudoeste Baiano;2010;não_natural_mun;2246
2183;2908804;Contendas do Sincorá;Sertão Produtivo;2010;não_natural_mun;1422
2184;2908903;Coração de Maria;Portal do Sertão;2010;não_natural_mun;2180
2185;2909000;Cordeiros;Sudoeste Baiano;2010;não_natural_mun;1231
2186;2909109;Coribe;Bacia do Rio Corrente;2010;não_natural_mun;3593
2187;2909208;Coronel João Sá;Semiárido Nordeste II;2010;não_natural_mun;3321
2188;2909307;Correntina;Bacia do Rio Corrente;2010;não_natural_mun;6732
2189;2909406;Cotegipe;Bacia do Rio Grande;2010;não_natural_mun;2546
2190;2909505;Cravolândia;Vale do Jiquiriçá;2010;não_natural_mun;1373
2191;2909604;Crisópolis;Litoral Norte e Agreste Baiano;2010;não_natural_mun;2722
2192;2909703;Cristópolis;Bacia do Rio Grande;2010;não_natural_mun;2801
2193;2909802;Cruz das Almas;Recôncavo;2010;não_natural_mun;16430
2194;2909901;Curaçá;Sertão do São Francisco;2010;não_natural_mun;6489
2195;2910008;Dário Meira;Médio Rio de Contas;2010;não_natural_mun;2823
2196;2910057;Dias d'Ávila;Metropolitano de Salvador;2010;não_natural_mun;46666
2197;2910107;Dom Basílio;Sertão Produtivo;2010;não_natural_mun;1097
2198;2910206;Dom Macedo Costa;Recôncavo;2010;não_natural_mun;846
2199;2910305;Elísio Medrado;Vale do Jiquiriçá;2010;não_natural_mun;1449
2200;2910404;Encruzilhada;Sudoeste Baiano;2010;não_natural_mun;7280
2201;2910503;Entre Rios;Litoral Norte e Agreste Baiano;2010;não_natural_mun;10359
2202;2900504;Érico Cardoso;Bacia do Paramirim;2010;não_natural_mun;587
2203;2910602;Esplanada;Litoral Norte e Agreste Baiano;2010;não_natural_mun;9621
2204;2910701;Euclides da Cunha;Semiárido Nordeste II;2010;não_natural_mun;9758
2205;2910727;Eunápolis;Costa do Descobrimento;2010;não_natural_mun;47380
2206;2910750;Fátima;Semiárido Nordeste II;2010;não_natural_mun;3485
2207;2910776;Feira da Mata;Velho Chico;2010;não_natural_mun;879
2208;2910800;Feira de Santana;Portal do Sertão;2010;não_natural_mun;185199
2209;2910859;Filadélfia;Piemonte Norte do Itapicuru;2010;não_natural_mun;4919
2210;2910909;Firmino Alves;Médio Sudoeste da Bahia;2010;não_natural_mun;2031
2211;2911006;Floresta Azul;Litoral Sul;2010;não_natural_mun;2409
2212;2911105;Formosa do Rio Preto;Bacia do Rio Grande;2010;não_natural_mun;5120
2213;2911204;Gandu;Baixo Sul;2010;não_natural_mun;10520
2214;2911253;Gavião;Bacia do Jacuípe;2010;não_natural_mun;883
2215;2911303;Gentio do Ouro;Irecê;2010;não_natural_mun;2009
2216;2911402;Glória;Itaparica;2010;não_natural_mun;4273
2217;2911501;Gongogi;Médio Rio de Contas;2010;não_natural_mun;3260
2218;2911600;Governador Mangabeira;Recôncavo;2010;não_natural_mun;5663
2219;2911659;Guajeru;Sudoeste Baiano;2010;não_natural_mun;976
2220;2911709;Guanambi;Sertão Produtivo;2010;não_natural_mun;21567
2221;2911808;Guaratinga;Costa do Descobrimento;2010;não_natural_mun;6234
2222;2911857;Heliópolis;Semiárido Nordeste II;2010;não_natural_mun;2391
2223;2911907;Iaçu;Piemonte do Paraguaçu;2010;não_natural_mun;7181
2224;2912004;Ibiassucê;Sertão Produtivo;2010;não_natural_mun;1279
2225;2912103;Ibicaraí;Litoral Sul;2010;não_natural_mun;7244
2226;2912202;Ibicoara;Chapada Diamantina;2010;não_natural_mun;8403
2227;2912301;Ibicuí;Médio Sudoeste da Bahia;2010;não_natural_mun;4624
2228;2912400;Ibipeba;Irecê;2010;não_natural_mun;3469
2229;2912509;Ibipitanga;Bacia do Paramirim;2010;não_natural_mun;2626
2230;2912608;Ibiquera;Piemonte do Paraguaçu;2010;não_natural_mun;1120
2231;2912707;Ibirapitanga;Baixo Sul;2010;não_natural_mun;8266
2232;2912806;Ibirapoã;Extremo Sul;2010;não_natural_mun;3409
2233;2912905;Ibirataia;Médio Rio de Contas;2010;não_natural_mun;5178
2234;2913002;Ibitiara;Chapada Diamantina;2010;não_natural_mun;1356
2235;2913101;Ibititá;Irecê;2010;não_natural_mun;3806
2236;2913200;Ibotirama;Velho Chico;2010;não_natural_mun;8809
2237;2913309;Ichu;Sisal;2010;não_natural_mun;1086
2238;2913408;Igaporã;Velho Chico;2010;não_natural_mun;2597
2239;2913457;Igrapiúna;Baixo Sul;2010;não_natural_mun;4221
2240;2913507;Iguaí;Médio Sudoeste da Bahia;2010;não_natural_mun;4838
2241;2913606;Ilhéus;Litoral Sul;2010;não_natural_mun;62465
2242;2913705;Inhambupe;Litoral Norte e Agreste Baiano;2010;não_natural_mun;7171
2243;2913804;Ipecaetá;Portal do Sertão;2010;não_natural_mun;1134
2244;2913903;Ipiaú;Médio Rio de Contas;2010;não_natural_mun;16067
2245;2914000;Ipirá;Bacia do Jacuípe;2010;não_natural_mun;6073
2246;2914109;Ipupiara;Irecê;2010;não_natural_mun;1844
2247;2914208;Irajuba;Vale do Jiquiriçá;2010;não_natural_mun;1481
2248;2914307;Iramaia;Chapada Diamantina;2010;não_natural_mun;2449
2249;2914406;Iraquara;Chapada Diamantina;2010;não_natural_mun;3347
2250;2914505;Irará;Portal do Sertão;2010;não_natural_mun;4811
2251;2914604;Irecê;Irecê;2010;não_natural_mun;28115
2252;2914653;Itabela;Costa do Descobrimento;2010;não_natural_mun;13109
2253;2914703;Itaberaba;Piemonte do Paraguaçu;2010;não_natural_mun;18358
2254;2914802;Itabuna;Litoral Sul;2010;não_natural_mun;73963
2255;2914901;Itacaré;Litoral Sul;2010;não_natural_mun;9243
2256;2915007;Itaeté;Chapada Diamantina;2010;não_natural_mun;4324
2257;2915106;Itagi;Médio Rio de Contas;2010;não_natural_mun;2881
2258;2915205;Itagibá;Médio Rio de Contas;2010;não_natural_mun;4379
2259;2915304;Itagimirim;Costa do Descobrimento;2010;não_natural_mun;3493
2260;2915353;Itaguaçu da Bahia;Irecê;2010;não_natural_mun;4530
2261;2915403;Itaju do Colônia;Litoral Sul;2010;não_natural_mun;3025
2262;2915502;Itajuípe;Litoral Sul;2010;não_natural_mun;7934
2263;2915601;Itamaraju;Extremo Sul;2010;não_natural_mun;21868
2264;2915700;Itamari;Médio Rio de Contas;2010;não_natural_mun;2455
2265;2915809;Itambé;Médio Sudoeste da Bahia;2010;não_natural_mun;4543
2266;2915908;Itanagra;Litoral Norte e Agreste Baiano;2010;não_natural_mun;2657
2267;2916005;Itanhém;Extremo Sul;2010;não_natural_mun;5840
2268;2916104;Itaparica;Metropolitano de Salvador;2010;não_natural_mun;7759
2269;2916203;Itapé;Litoral Sul;2010;não_natural_mun;3068
2270;2916302;Itapebi;Costa do Descobrimento;2010;não_natural_mun;4399
2271;2916401;Itapetinga;Médio Sudoeste da Bahia;2010;não_natural_mun;23511
2272;2916500;Itapicuru;Litoral Norte e Agreste Baiano;2010;não_natural_mun;6833
2273;2916609;Itapitanga;Litoral Sul;2010;não_natural_mun;1718
2274;2916708;Itaquara;Vale do Jiquiriçá;2010;não_natural_mun;1744
2275;2916807;Itarantim;Médio Sudoeste da Bahia;2010;não_natural_mun;5803
2276;2916856;Itatim;Piemonte do Paraguaçu;2010;não_natural_mun;3254
2277;2916906;Itiruçu;Vale do Jiquiriçá;2010;não_natural_mun;3763
2278;2917003;Itiúba;Sisal;2010;não_natural_mun;4261
2279;2917102;Itororó;Médio Sudoeste da Bahia;2010;não_natural_mun;7028
2280;2917201;Ituaçu;Sertão Produtivo;2010;não_natural_mun;2428
2281;2917300;Ituberá;Baixo Sul;2010;não_natural_mun;8990
2282;2917334;Iuiu;Sertão Produtivo;2010;não_natural_mun;2113
2283;2917359;Jaborandi;Bacia do Rio Corrente;2010;não_natural_mun;2471
2284;2917409;Jacaraci;Sudoeste Baiano;2010;não_natural_mun;1667
2285;2917508;Jacobina;Piemonte da Diamantina;2010;não_natural_mun;22111
2286;2917607;Jaguaquara;Vale do Jiquiriçá;2010;não_natural_mun;12055
2287;2917706;Jaguarari;Piemonte Norte do Itapicuru;2010;não_natural_mun;8706
2288;2917805;Jaguaripe;Baixo Sul;2010;não_natural_mun;3603
2289;2917904;Jandaíra;Litoral Norte e Agreste Baiano;2010;não_natural_mun;1931
2290;2918001;Jequié;Médio Rio de Contas;2010;não_natural_mun;40434
2291;2918100;Jeremoabo;Semiárido Nordeste II;2010;não_natural_mun;7956
2292;2918209;Jiquiriçá;Vale do Jiquiriçá;2010;não_natural_mun;3014
2293;2918308;Jitaúna;Médio Rio de Contas;2010;não_natural_mun;4376
2294;2918357;João Dourado;Irecê;2010;não_natural_mun;8305
2295;2918407;Juazeiro;Sertão do São Francisco;2010;não_natural_mun;70074
2296;2918456;Jucuruçu;Extremo Sul;2010;não_natural_mun;2584
2297;2918506;Jussara;Irecê;2010;não_natural_mun;4837
2298;2918555;Jussari;Litoral Sul;2010;não_natural_mun;2050
2299;2918605;Jussiape;Chapada Diamantina;2010;não_natural_mun;951
2300;2918704;Lafayette Coutinho;Vale do Jiquiriçá;2010;não_natural_mun;1037
2301;2919058;LaGedo do Tabocal;Vale do Jiquiriçá;2010;não_natural_mun;2880
2302;2918753;Lagoa Real;Sertão Produtivo;2010;não_natural_mun;1747
2303;2918803;Laje;Vale do Jiquiriçá;2010;não_natural_mun;4991
2304;2918902;Lajedão;Extremo Sul;2010;não_natural_mun;1535
2305;2919009;Lajedinho;Piemonte do Paraguaçu;2010;não_natural_mun;537
2306;2919108;Lamarão;Sisal;2010;não_natural_mun;1133
2307;2919157;Lapão;Irecê;2010;não_natural_mun;7558
2308;2919207;Lauro de Freitas;Metropolitano de Salvador;2010;não_natural_mun;106604
2309;2919306;Lençóis;Chapada Diamantina;2010;não_natural_mun;3519
2310;2919405;Licínio de Almeida;Sudoeste Baiano;2010;não_natural_mun;2211
2311;2919504;Livramento de N. Senhora;Sertão Produtivo;2010;não_natural_mun;8289
2312;2919553;Luís Eduardo Magalhães;Bacia do Rio Grande;2010;não_natural_mun;50980
2313;2919603;Macajuba;Piemonte do Paraguaçu;2010;não_natural_mun;2174
2314;2919702;Macarani;Médio Sudoeste da Bahia;2010;não_natural_mun;4118
2315;2919801;Macaúbas;Bacia do Paramirim;2010;não_natural_mun;5052
2316;2919900;Macururé;Itaparica;2010;não_natural_mun;1034
2317;2919926;Madre de Deus;Metropolitano de Salvador;2010;não_natural_mun;8889
2318;2919959;Maetinga;Sudoeste Baiano;2010;não_natural_mun;1055
2319;2920007;Maiquinique;Médio Sudoeste da Bahia;2010;não_natural_mun;3160
2320;2920106;Mairi;Bacia do Jacuípe;2010;não_natural_mun;2873
2321;2920205;Malhada;Velho Chico;2010;não_natural_mun;2738
2322;2920304;Malhada de Pedras;Sertão Produtivo;2010;não_natural_mun;1247
2323;2920403;Manoel Vitorino;Médio Rio de Contas;2010;não_natural_mun;2314
2324;2920452;Mansidão;Bacia do Rio Grande;2010;não_natural_mun;1624
2325;2920502;Maracás;Vale do Jiquiriçá;2010;não_natural_mun;5047
2326;2920601;Maragogipe;Recôncavo;2010;não_natural_mun;4911
2327;2920700;Maraú;Litoral Sul;2010;não_natural_mun;6366
2328;2920809;Marcionílio Souza;Chapada Diamantina;2010;não_natural_mun;3529
2329;2920908;Mascote;Litoral Sul;2010;não_natural_mun;7078
2330;2921005;Mata de São João;Metropolitano de Salvador;2010;não_natural_mun;15647
2331;2921054;Matina;Velho Chico;2010;não_natural_mun;1160
2332;2921104;Medeiros Neto;Extremo Sul;2010;não_natural_mun;9340
2333;2921203;Miguel Calmon;Piemonte da Diamantina;2010;não_natural_mun;5232
2334;2921302;Milagres;Vale do Jiquiriçá;2010;não_natural_mun;2944
2335;2921401;Mirangaba;Piemonte da Diamantina;2010;não_natural_mun;2484
2336;2921450;Mirante;Sudoeste Baiano;2010;não_natural_mun;1178
2337;2921500;Monte Santo;Sisal;2010;não_natural_mun;5056
2338;2921609;Morpará;Velho Chico;2010;não_natural_mun;2478
2339;2921708;Morro do Chapéu;Chapada Diamantina;2010;não_natural_mun;8502
2340;2921807;Mortugaba;Sudoeste Baiano;2010;não_natural_mun;2845
2341;2921906;Mucugê;Chapada Diamantina;2010;não_natural_mun;2783
2342;2922003;Mucuri;Extremo Sul;2010;não_natural_mun;19073
2343;2922052;Mulungu do Morro;Irecê;2010;não_natural_mun;2510
2344;2922102;Mundo Novo;Piemonte do Paraguaçu;2010;não_natural_mun;3400
2345;2922201;Muniz Ferreira;Recôncavo;2010;não_natural_mun;1674
2346;2922250;Muquém do São Francisco;Velho Chico;2010;não_natural_mun;3130
2347;2922300;Muritiba;Recôncavo;2010;não_natural_mun;10702
2348;2922409;Mutuípe;Vale do Jiquiriçá;2010;não_natural_mun;3700
2349;2922508;Nazaré;Recôncavo;2010;não_natural_mun;5864
2350;2922607;Nilo Peçanha;Baixo Sul;2010;não_natural_mun;3798
2351;2922656;Nordestina;Sisal;2010;não_natural_mun;1945
2352;2922706;Nova Canaã;Médio Sudoeste da Bahia;2010;não_natural_mun;3470
2353;2922730;Nova Fátima;Bacia do Jacuípe;2010;não_natural_mun;2370
2354;2922755;Nova Ibiá;Médio Rio de Contas;2010;não_natural_mun;2697
2355;2922805;Nova Itarana;Vale do Jiquiriçá;2010;não_natural_mun;1907
2356;2922854;Nova Redenção;Chapada Diamantina;2010;não_natural_mun;1847
2357;2922904;Nova Soure;Semiárido Nordeste II;2010;não_natural_mun;3444
2358;2923001;Nova Viçosa;Extremo Sul;2010;não_natural_mun;17272
2359;2923035;Novo Horizonte;Chapada Diamantina;2010;não_natural_mun;1966
2360;2923050;Novo Triunfo;Semiárido Nordeste II;2010;não_natural_mun;575
2361;2923100;Olindina;Litoral Norte e Agreste Baiano;2010;não_natural_mun;4624
2362;2923209;Oliveira dos Brejinhos;Velho Chico;2010;não_natural_mun;3122
2363;2923308;Ouriçangas;Litoral Norte e Agreste Baiano;2010;não_natural_mun;1367
2364;2923357;Ourolândia;Piemonte da Diamantina;2010;não_natural_mun;5475
2365;2923407;Palmas de Monte Alto;Sertão Produtivo;2010;não_natural_mun;4038
2366;2923506;Palmeiras;Chapada Diamantina;2010;não_natural_mun;1829
2367;2923605;Paramirim;Bacia do Paramirim;2010;não_natural_mun;3447
2368;2923704;Paratinga;Velho Chico;2010;não_natural_mun;4161
2369;2923803;Paripiranga;Semiárido Nordeste II;2010;não_natural_mun;3010
2370;2923902;Pau Brasil;Litoral Sul;2010;não_natural_mun;3093
2371;2924009;Paulo Afonso;Itaparica;2010;não_natural_mun;44762
2372;2924058;Pé de Serra;Bacia do Jacuípe;2010;não_natural_mun;2150
2373;2924108;Pedrão;Litoral Norte e Agreste Baiano;2010;não_natural_mun;825
2374;2924207;Pedro Alexandre;Semiárido Nordeste II;2010;não_natural_mun;1953
2375;2924306;Piatã;Chapada Diamantina;2010;não_natural_mun;2330
2376;2924405;Pilão Arcado;Sertão do São Francisco;2010;não_natural_mun;4350
2377;2924504;Pindaí;Sertão Produtivo;2010;não_natural_mun;1699
2378;2924603;Pindobaçu;Piemonte Norte do Itapicuru;2010;não_natural_mun;7226
2379;2924652;Pintadas;Bacia do Jacuípe;2010;não_natural_mun;2329
2380;2924678;Piraí do Norte;Baixo Sul;2010;não_natural_mun;2710
2381;2924702;Piripá;Sudoeste Baiano;2010;não_natural_mun;1895
2382;2924801;Piritiba;Piemonte do Paraguaçu;2010;não_natural_mun;4788
2383;2924900;Planaltino;Vale do Jiquiriçá;2010;não_natural_mun;1590
2384;2925006;Planalto;Sudoeste Baiano;2010;não_natural_mun;6419
2385;2925105;Poções;Sudoeste Baiano;2010;não_natural_mun;14788
2386;2925204;Pojuca;Metropolitano de Salvador;2010;não_natural_mun;9587
2387;2925253;Ponto Novo;Piemonte Norte do Itapicuru;2010;não_natural_mun;7518
2388;2925303;Porto Seguro;Costa do Descobrimento;2010;não_natural_mun;77103
2389;2925402;Potiraguá;Médio Sudoeste da Bahia;2010;não_natural_mun;3072
2390;2925501;Prado;Extremo Sul;2010;não_natural_mun;11475
2391;2925600;Presidente Dutra;Irecê;2010;não_natural_mun;2826
2392;2925709;Presidente Jânio Quadros;Sudoeste Baiano;2010;não_natural_mun;1822
2393;2925758;Presidente Tancredo Neves;Baixo Sul;2010;não_natural_mun;6939
2394;2925808;Queimadas;Sisal;2010;não_natural_mun;6537
2395;2925907;Quijingue;Sisal;2010;não_natural_mun;3401
2396;2925931;Quixabeira;Bacia do Jacuípe;2010;não_natural_mun;2321
2397;2925956;Rafael Jambeiro;Piemonte do Paraguaçu;2010;não_natural_mun;2691
2398;2926004;Remanso;Sertão do São Francisco;2010;não_natural_mun;6604
2399;2926103;Retirolândia;Sisal;2010;não_natural_mun;2453
2400;2926202;Riachão das Neves;Bacia do Rio Grande;2010;não_natural_mun;5506
2401;2926301;Riachão do Jacuípe;Bacia do Jacuípe;2010;não_natural_mun;5746
2402;2926400;Riacho de Santana;Velho Chico;2010;não_natural_mun;2956
2403;2926509;Ribeira do Amparo;Semiárido Nordeste II;2010;não_natural_mun;2312
2404;2926608;Ribeira do Pombal;Semiárido Nordeste II;2010;não_natural_mun;10880
2405;2926657;Ribeirão do Largo;Sudoeste Baiano;2010;não_natural_mun;2344
2406;2926707;Rio de Contas;Chapada Diamantina;2010;não_natural_mun;1271
2407;2926806;Rio do Antônio;Sertão Produtivo;2010;não_natural_mun;1578
2408;2926905;Rio do Pires;Bacia do Paramirim;2010;não_natural_mun;1723
2409;2927002;Rio Real;Litoral Norte e Agreste Baiano;2010;não_natural_mun;11599
2410;2927101;Rodelas;Itaparica;2010;não_natural_mun;3372
2411;2927200;Ruy Barbosa;Piemonte do Paraguaçu;2010;não_natural_mun;5487
2412;2927309;Salinas da Margarida;Recôncavo;2010;não_natural_mun;3354
2413;2927408;Salvador;Metropolitano de Salvador;2010;não_natural_mun;741280
2414;2927507;Santa Bárbara;Portal do Sertão;2010;não_natural_mun;3345
2415;2927606;Santa Brígida;Semiárido Nordeste II;2010;não_natural_mun;5513
2416;2927705;Santa Cruz Cabrália;Costa do Descobrimento;2010;não_natural_mun;15122
2417;2927804;Santa Cruz da Vitória;Médio Sudoeste da Bahia;2010;não_natural_mun;1539
2418;2927903;Santa Inês;Vale do Jiquiriçá;2010;não_natural_mun;3246
2419;2928059;Santa Luzia;Litoral Sul;2010;não_natural_mun;3876
2420;2928109;Santa Maria da Vitória;Bacia do Rio Corrente;2010;não_natural_mun;10761
2421;2928406;Santa Rita de Cássia;Bacia do Rio Grande;2010;não_natural_mun;4082
2422;2928505;Santa Terezinha;Piemonte do Paraguaçu;2010;não_natural_mun;2606
2423;2928000;Santaluz;Sisal;2010;não_natural_mun;6134
2424;2928208;Santana;Bacia do Rio Corrente;2010;não_natural_mun;3650
2425;2928307;Santanópolis;Portal do Sertão;2010;não_natural_mun;1348
2426;2928604;Santo Amaro;Recôncavo;2010;não_natural_mun;11854
2427;2928703;Santo Antônio de Jesus;Recôncavo;2010;não_natural_mun;30972
2428;2928802;Santo Estevão;Portal do Sertão;2010;não_natural_mun;11007
2429;2928901;São Desidério;Bacia do Rio Grande;2010;não_natural_mun;6634
2430;2928950;São Domingos;Sisal;2010;não_natural_mun;2117
2431;2929107;São Felipe;Recôncavo;2010;não_natural_mun;2897
2432;2929008;São Félix;Recôncavo;2010;não_natural_mun;3266
2433;2929057;São Félix do Coribe;Bacia do Rio Corrente;2010;não_natural_mun;5626
2434;2929206;São Francisco do Conde;Metropolitano de Salvador;2010;não_natural_mun;10882
2435;2929255;São Gabriel;Irecê;2010;não_natural_mun;4398
2436;2929305;São Gonçalo dos Campos;Portal do Sertão;2010;não_natural_mun;7326
2437;2929354;São José da Vitória;Litoral Sul;2010;não_natural_mun;2766
2438;2929370;São José do Jacuípe;Bacia do Jacuípe;2010;não_natural_mun;3160
2439;2929404;São Miguel das Matas;Vale do Jiquiriçá;2010;não_natural_mun;1904
2440;2929503;São Sebastião do Passé;Metropolitano de Salvador;2010;não_natural_mun;10112
2441;2929602;Sapeaçu;Recôncavo;2010;não_natural_mun;3759
2442;2929701;Sátiro Dias;Litoral Norte e Agreste Baiano;2010;não_natural_mun;2479
2443;2929750;Saubara;Recôncavo;2010;não_natural_mun;3570
2444;2929800;Saúde;Piemonte da Diamantina;2010;não_natural_mun;3135
2445;2929909;Seabra;Chapada Diamantina;2010;não_natural_mun;8748
2446;2930006;Sebastião Laranjeiras;Sertão Produtivo;2010;não_natural_mun;2890
2447;2930105;Senhor do Bonfim;Piemonte Norte do Itapicuru;2010;não_natural_mun;20760
2448;2930204;Sento Sé;Sertão do São Francisco;2010;não_natural_mun;6859
2449;2930154;Serra do Ramalho;Velho Chico;2010;não_natural_mun;15020
2450;2930303;Serra Dourada;Bacia do Rio Corrente;2010;não_natural_mun;2552
2451;2930402;Serra Preta;Bacia do Jacuípe;2010;não_natural_mun;2258
2452;2930501;Serrinha;Sisal;2010;não_natural_mun;16441
2453;2930600;Serrolândia;Piemonte da Diamantina;2010;não_natural_mun;3373
2454;2930709;Simões Filho;Metropolitano de Salvador;2010;não_natural_mun;63599
2455;2930758;Sítio do Mato;Velho Chico;2010;não_natural_mun;3285
2456;2930766;Sítio do Quinto;Semiárido Nordeste II;2010;não_natural_mun;3219
2457;2930774;Sobradinho;Sertão do São Francisco;2010;não_natural_mun;12912
2458;2930808;Souto Soares;Chapada Diamantina;2010;não_natural_mun;2636
2459;2930907;Tabocas do Brejo Velho;Bacia do Rio Corrente;2010;não_natural_mun;1416
2460;2931004;Tanhaçu;Sertão Produtivo;2010;não_natural_mun;3805
2461;2931053;Tanque Novo;Sertão Produtivo;2010;não_natural_mun;2201
2462;2931103;Tanquinho;Portal do Sertão;2010;não_natural_mun;1316
2463;2931202;Taperoá;Baixo Sul;2010;não_natural_mun;3579
2464;2931301;Tapiramutá;Piemonte do Paraguaçu;2010;não_natural_mun;3563
2465;2931350;Teixeira de Freitas;Extremo Sul;2010;não_natural_mun;76129
2466;2931400;Teodoro Sampaio;Portal do Sertão;2010;não_natural_mun;1518
2467;2931509;Teofilândia;Sisal;2010;não_natural_mun;3587
2468;2931608;Teolândia;Baixo Sul;2010;não_natural_mun;2571
2469;2931707;Terra Nova;Portal do Sertão;2010;não_natural_mun;2360
2470;2931806;Tremedal;Sudoeste Baiano;2010;não_natural_mun;2417
2471;2931905;Tucano;Sisal;2010;não_natural_mun;8476
