;Codigo.do.Municipio;Municipios;Territorios.de.Identidade;Ano;situacao_conjugal;total_civil
2403;2925907;Quijingue;Sisal;2010;Divorciado;107
2404;2925931;Quixabeira;Bacia do Jacuípe;2010;Divorciado;149
2405;2925956;Rafael Jambeiro;Piemonte do Paraguaçu;2010;Divorciado;207
2406;2926004;Remanso;Sertão do São Francisco;2010;Divorciado;385
2407;2926103;Retirolândia;Sisal;2010;Divorciado;183
2408;2926202;Riachão das Neves;Bacia do Rio Grande;2010;Divorciado;246
2409;2926301;Riachão do Jacuípe;Bacia do Jacuípe;2010;Divorciado;608
2410;2926400;Riacho de Santana;Velho Chico;2010;Divorciado;198
2411;2926509;Ribeira do Amparo;Semiárido Nordeste II;2010;Divorciado;33
2412;2926608;Ribeira do Pombal;Semiárido Nordeste II;2010;Divorciado;624
2413;2926657;Ribeirão do Largo;Sudoeste Baiano;2010;Divorciado;40
2414;2926707;Rio de Contas;Chapada Diamantina;2010;Divorciado;110
2415;2926806;Rio do Antônio;Sertão Produtivo;2010;Divorciado;127
2416;2926905;Rio do Pires;Bacia do Paramirim;2010;Divorciado;73
2417;2927002;Rio Real;Litoral Norte e Agreste Baiano;2010;Divorciado;485
2418;2927101;Rodelas;Itaparica;2010;Divorciado;113
2419;2927200;Ruy Barbosa;Piemonte do Paraguaçu;2010;Divorciado;274
2420;2927309;Salinas da Margarida;Recôncavo;2010;Divorciado;160
2421;2927408;Salvador;Metropolitano de Salvador;2010;Divorciado;70157
2422;2927507;Santa Bárbara;Portal do Sertão;2010;Divorciado;301
2423;2927606;Santa Brígida;Semiárido Nordeste II;2010;Divorciado;152
2424;2927705;Santa Cruz Cabrália;Costa do Descobrimento;2010;Divorciado;479
2425;2927804;Santa Cruz da Vitória;Médio Sudoeste da Bahia;2010;Divorciado;34
2426;2927903;Santa Inês;Vale do Jiquiriçá;2010;Divorciado;136
2427;2928059;Santa Luzia;Litoral Sul;2010;Divorciado;100
2428;2928109;Santa Maria da Vitória;Bacia do Rio Corrente;2010;Divorciado;488
2429;2928406;Santa Rita de Cássia;Bacia do Rio Grande;2010;Divorciado;140
2430;2928505;Santa Terezinha;Piemonte do Paraguaçu;2010;Divorciado;55
2431;2928000;Santaluz;Sisal;2010;Divorciado;419
2432;2928208;Santana;Bacia do Rio Corrente;2010;Divorciado;317
2433;2928307;Santanópolis;Portal do Sertão;2010;Divorciado;37
2434;2928604;Santo Amaro;Recôncavo;2010;Divorciado;699
2435;2928703;Santo Antônio de Jesus;Recôncavo;2010;Divorciado;1843
2436;2928802;Santo Estevão;Portal do Sertão;2010;Divorciado;523
2437;2928901;São Desidério;Bacia do Rio Grande;2010;Divorciado;147
2438;2928950;São Domingos;Sisal;2010;Divorciado;178
2439;2929107;São Felipe;Recôncavo;2010;Divorciado;224
2440;2929008;São Félix;Recôncavo;2010;Divorciado;230
2441;2929057;São Félix do Coribe;Bacia do Rio Corrente;2010;Divorciado;144
2442;2929206;São Francisco do Conde;Metropolitano de Salvador;2010;Divorciado;308
2443;2929255;São Gabriel;Irecê;2010;Divorciado;106
2444;2929305;São Gonçalo dos Campos;Portal do Sertão;2010;Divorciado;380
2445;2929354;São José da Vitória;Litoral Sul;2010;Divorciado;51
2446;2929370;São José do Jacuípe;Bacia do Jacuípe;2010;Divorciado;121
2447;2929404;São Miguel das Matas;Vale do Jiquiriçá;2010;Divorciado;56
2448;2929503;São Sebastião do Passé;Metropolitano de Salvador;2010;Divorciado;407
2449;2929602;Sapeaçu;Recôncavo;2010;Divorciado;185
2450;2929701;Sátiro Dias;Litoral Norte e Agreste Baiano;2010;Divorciado;130
2451;2929750;Saubara;Recôncavo;2010;Divorciado;104
2452;2929800;Saúde;Piemonte da Diamantina;2010;Divorciado;165
2453;2929909;Seabra;Chapada Diamantina;2010;Divorciado;472
2454;2930006;Sebastião Laranjeiras;Sertão Produtivo;2010;Divorciado;71
2455;2930105;Senhor do Bonfim;Piemonte Norte do Itapicuru;2010;Divorciado;1597
2456;2930204;Sento Sé;Sertão do São Francisco;2010;Divorciado;257
2457;2930154;Serra do Ramalho;Velho Chico;2010;Divorciado;293
2458;2930303;Serra Dourada;Bacia do Rio Corrente;2010;Divorciado;183
2459;2930402;Serra Preta;Bacia do Jacuípe;2010;Divorciado;152
2460;2930501;Serrinha;Sisal;2010;Divorciado;1442
2461;2930600;Serrolândia;Piemonte da Diamantina;2010;Divorciado;166
2462;2930709;Simões Filho;Metropolitano de Salvador;2010;Divorciado;1756
2463;2930758;Sítio do Mato;Velho Chico;2010;Divorciado;100
2464;2930766;Sítio do Quinto;Semiárido Nordeste II;2010;Divorciado;109
2465;2930774;Sobradinho;Sertão do São Francisco;2010;Divorciado;546
2466;2930808;Souto Soares;Chapada Diamantina;2010;Divorciado;66
2467;2930907;Tabocas do Brejo Velho;Bacia do Rio Corrente;2010;Divorciado;48
2468;2931004;Tanhaçu;Sertão Produtivo;2010;Divorciado;215
2469;2931053;Tanque Novo;Sertão Produtivo;2010;Divorciado;57
2470;2931103;Tanquinho;Portal do Sertão;2010;Divorciado;91
2471;2931202;Taperoá;Baixo Sul;2010;Divorciado;154
2472;2931301;Tapiramutá;Piemonte do Paraguaçu;2010;Divorciado;153
2473;2931350;Teixeira de Freitas;Extremo Sul;2010;Divorciado;3342
2474;2931400;Teodoro Sampaio;Portal do Sertão;2010;Divorciado;94
2475;2931509;Teofilândia;Sisal;2010;Divorciado;239
2476;2931608;Teolândia;Baixo Sul;2010;Divorciado;98
2477;2931707;Terra Nova;Portal do Sertão;2010;Divorciado;104
2478;2931806;Tremedal;Sudoeste Baiano;2010;Divorciado;194
2479;2931905;Tucano;Sisal;2010;Divorciado;335
2480;2932002;Uauá;Sertão do São Francisco;2010;Divorciado;191
2481;2932101;Ubaíra;Vale do Jiquiriçá;2010;Divorciado;225
2482;2932200;Ubaitaba;Litoral Sul;2010;Divorciado;270
2483;2932309;Ubatã;Médio Rio de Contas;2010;Divorciado;270
2484;2932408;Uibaí;Irecê;2010;Divorciado;138
2485;2932457;Umburanas;Piemonte da Diamantina;2010;Divorciado;60
2486;2932507;Una;Litoral Sul;2010;Divorciado;307
2487;2932606;Urandi;Sertão Produtivo;2010;Divorciado;135
2488;2932705;Uruçuca;Litoral Sul;2010;Divorciado;127
2489;2932804;Utinga;Chapada Diamantina;2010;Divorciado;120
2490;2932903;Valença;Baixo Sul;2010;Divorciado;1122
2491;2933000;Valente;Sisal;2010;Divorciado;478
2492;2933059;Várzea da Roça;Bacia do Jacuípe;2010;Divorciado;120
2493;2933109;Várzea do Poço;Bacia do Jacuípe;2010;Divorciado;125
2494;2933158;Várzea Nova;Piemonte da Diamantina;2010;Divorciado;159
2495;2933174;Varzedo;Recôncavo;2010;Divorciado;58
2496;2933208;Vera Cruz;Metropolitano de Salvador;2010;Divorciado;674
2497;2933257;Vereda;Extremo Sul;2010;Divorciado;51
2498;2933307;Vitória da Conquista;Sudoeste Baiano;2010;Divorciado;7261
2499;2933406;Wagner;Chapada Diamantina;2010;Divorciado;36
2500;2933455;Wanderley;Bacia do Rio Grande;2010;Divorciado;112
2501;2933505;Wenceslau Guimarães;Baixo Sul;2010;Divorciado;182
2502;2933604;Xique-Xique;Irecê;2010;Divorciado;433
2503;2900108;Abaíra;Chapada Diamantina;2000;Viuvo;422
2504;2900207;Abaré;Itaparica;2000;Viuvo;393
2505;2900306;Acajutiba;Litoral Norte e Agreste Baiano;2000;Viuvo;638
2506;2900355;Adustina;Semiárido Nordeste II;2000;Viuvo;318
2507;2900405;Água Fria;Portal do Sertão;2000;Viuvo;259
2508;2900603;Aiquara;Médio Rio de Contas;2000;Viuvo;159
2509;2900702;Alagoinhas;Litoral Norte e Agreste Baiano;2000;Viuvo;4022
2510;2900801;Alcobaça;Extremo Sul;2000;Viuvo;447
2511;2900900;Almadina;Litoral Sul;2000;Viuvo;106
2512;2901007;Amargosa;Vale do Jiquiriçá;2000;Viuvo;1349
2513;2901106;Amélia Rodrigues;Portal do Sertão;2000;Viuvo;925
2514;2901155;América Dourada;Irecê;2000;Viuvo;424
2515;2901205;Anagé;Sudoeste Baiano;2000;Viuvo;873
2516;2901304;Andaraí;Chapada Diamantina;2000;Viuvo;372
2517;2901353;Andorinha;Piemonte Norte do Itapicuru;2000;Viuvo;456
2518;2901403;Angical;Bacia do Rio Grande;2000;Viuvo;516
2519;2901502;Anguera;Portal do Sertão;2000;Viuvo;352
2520;2901601;Antas;Semiárido Nordeste II;2000;Viuvo;436
2521;2901700;Antônio Cardoso;Portal do Sertão;2000;Viuvo;238
2522;2901809;Antônio Gonçalves;Piemonte Norte do Itapicuru;2000;Viuvo;311
2523;2901908;Aporá;Litoral Norte e Agreste Baiano;2000;Viuvo;378
2524;2901957;Apuarema;Médio Rio de Contas;2000;Viuvo;77
2525;2902054;Araçás;Litoral Norte e Agreste Baiano;2000;Viuvo;209
2526;2902005;Aracatu;Sudoeste Baiano;2000;Viuvo;342
2527;2902104;Araci;Sisal;2000;Viuvo;979
2528;2902203;Aramari;Litoral Norte e Agreste Baiano;2000;Viuvo;389
2529;2902252;Arataca;Litoral Sul;2000;Viuvo;284
2530;2902302;Aratuípe;Baixo Sul;2000;Viuvo;223
2531;2902401;Aurelino Leal;Litoral Sul;2000;Viuvo;350
2532;2902500;Baianópolis;Bacia do Rio Grande;2000;Viuvo;388
2533;2902609;Baixa Grande;Bacia do Jacuípe;2000;Viuvo;788
2534;2902658;Banzaê;Semiárido Nordeste II;2000;Viuvo;316
2535;2902708;Barra;Velho Chico;2000;Viuvo;898
2536;2902807;Barra da Estiva;Chapada Diamantina;2000;Viuvo;920
2537;2902906;Barra do Choça;Sudoeste Baiano;2000;Viuvo;537
2538;2903003;Barra do Mendes;Irecê;2000;Viuvo;526
2539;2903102;Barra do Rocha;Médio Rio de Contas;2000;Viuvo;99
2540;2903201;Barreiras;Bacia do Rio Grande;2000;Viuvo;2942
2541;2903235;Barro Alto;Irecê;2000;Viuvo;415
2542;2903300;Barro Preto/Lomanto Junior;Litoral Sul;2000;Viuvo;232
2543;2903276;Barrocas;Sisal;2000;Viuvo;NA
2544;2903409;Belmonte;Costa do Descobrimento;2000;Viuvo;565
2545;2903508;Belo Campo;Sudoeste Baiano;2000;Viuvo;575
2546;2903607;Biritinga;Sisal;2000;Viuvo;366
2547;2903706;Boa Nova;Médio Rio de Contas;2000;Viuvo;505
2548;2903805;Boa Vista do Tupim;Piemonte do Paraguaçu;2000;Viuvo;474
2549;2903904;Bom Jesus da Lapa;Velho Chico;2000;Viuvo;1357
2550;2903953;Bom Jesus da Serra;Sudoeste Baiano;2000;Viuvo;220
2551;2904001;Boninal;Chapada Diamantina;2000;Viuvo;498
2552;2904050;Bonito;Chapada Diamantina;2000;Viuvo;298
2553;2904100;Boquira;Bacia do Paramirim;2000;Viuvo;655
2554;2904209;Botuporã;Bacia do Paramirim;2000;Viuvo;228
2555;2904308;Brejões;Vale do Jiquiriçá;2000;Viuvo;557
2556;2904407;Brejolândia;Bacia do Rio Corrente;2000;Viuvo;214
2557;2904506;Brotas de Macaúbas;Velho Chico;2000;Viuvo;443
2558;2904605;Brumado;Sertão Produtivo;2000;Viuvo;1591
2559;2904704;Buerarema;Litoral Sul;2000;Viuvo;590
2560;2904753;Buritirama;Bacia do Rio Grande;2000;Viuvo;281
2561;2904803;Caatiba;Médio Sudoeste da Bahia;2000;Viuvo;339
2562;2904852;Cabaceiras do Paraguaçu;Recôncavo;2000;Viuvo;570
2563;2904902;Cachoeira;Recôncavo;2000;Viuvo;1240
2564;2905008;Caculé;Sertão Produtivo;2000;Viuvo;581
2565;2905107;Caém;Piemonte da Diamantina;2000;Viuvo;286
2566;2905156;Caetanos;Sudoeste Baiano;2000;Viuvo;177
2567;2905206;Caetité;Sertão Produtivo;2000;Viuvo;1630
2568;2905305;Cafarnaum;Irecê;2000;Viuvo;460
2569;2905404;Cairu;Baixo Sul;2000;Viuvo;206
2570;2905503;Caldeirão Grande;Piemonte Norte do Itapicuru;2000;Viuvo;266
2571;2905602;Camacan;Litoral Sul;2000;Viuvo;900
2572;2905701;Camaçari;Metropolitano de Salvador;2000;Viuvo;2974
2573;2905800;Camamu;Baixo Sul;2000;Viuvo;285
2574;2905909;Campo Alegre de Lourdes;Sertão do São Francisco;2000;Viuvo;656
2575;2906006;Campo Formoso;Piemonte Norte do Itapicuru;2000;Viuvo;2220
2576;2906105;Canápolis;Bacia do Rio Corrente;2000;Viuvo;292
2577;2906204;Canarana;Irecê;2000;Viuvo;456
2578;2906303;Canavieiras;Litoral Sul;2000;Viuvo;789
2579;2906402;Candeal;Sisal;2000;Viuvo;324
2580;2906501;Candeias;Metropolitano de Salvador;2000;Viuvo;2136
2581;2906600;Candiba;Sertão Produtivo;2000;Viuvo;463
2582;2906709;Cândido Sales;Sudoeste Baiano;2000;Viuvo;961
2583;2906808;Cansanção;Sisal;2000;Viuvo;760
2584;2906824;Canudos;Sertão do São Francisco;2000;Viuvo;209
2585;2906857;Capela do Alto Alegre;Bacia do Jacuípe;2000;Viuvo;282
2586;2906873;Capim Grosso;Bacia do Jacuípe;2000;Viuvo;393
2587;2906899;Caraíbas;Sudoeste Baiano;2000;Viuvo;508
2588;2906907;Caravelas;Extremo Sul;2000;Viuvo;485
2589;2907004;Cardeal da Silva;Litoral Norte e Agreste Baiano;2000;Viuvo;208
2590;2907103;Carinhanha;Velho Chico;2000;Viuvo;599
2591;2907202;Casa Nova;Sertão do São Francisco;2000;Viuvo;1676
2592;2907301;Castro Alves;Recôncavo;2000;Viuvo;1290
2593;2907400;Catolândia;Bacia do Rio Grande;2000;Viuvo;79
2594;2907509;Catu;Litoral Norte e Agreste Baiano;2000;Viuvo;1381
2595;2907558;Caturama;Bacia do Paramirim;2000;Viuvo;206
2596;2907608;Central;Irecê;2000;Viuvo;480
2597;2907707;Chorrochó;Itaparica;2000;Viuvo;255
2598;2907806;Cícero Dantas;Semiárido Nordeste II;2000;Viuvo;646
2599;2907905;Cipó;Semiárido Nordeste II;2000;Viuvo;338
2600;2908002;Coaraci;Litoral Sul;2000;Viuvo;750
2601;2908101;Côcos;Bacia do Rio Corrente;2000;Viuvo;432
2602;2908200;Conceição da Feira;Portal do Sertão;2000;Viuvo;863
2603;2908309;Conceição do Almeida;Recôncavo;2000;Viuvo;1058
2604;2908408;Conceição do Coité;Sisal;2000;Viuvo;1125
2605;2908507;Conceição do Jacuípe;Portal do Sertão;2000;Viuvo;891
2606;2908606;Conde;Litoral Norte e Agreste Baiano;2000;Viuvo;613
2607;2908705;Condeúba;Sudoeste Baiano;2000;Viuvo;459
2608;2908804;Contendas do Sincorá;Sertão Produtivo;2000;Viuvo;174
2609;2908903;Coração de Maria;Portal do Sertão;2000;Viuvo;643
2610;2909000;Cordeiros;Sudoeste Baiano;2000;Viuvo;278
2611;2909109;Coribe;Bacia do Rio Corrente;2000;Viuvo;350
2612;2909208;Coronel João Sá;Semiárido Nordeste II;2000;Viuvo;297
2613;2909307;Correntina;Bacia do Rio Corrente;2000;Viuvo;946
2614;2909406;Cotegipe;Bacia do Rio Grande;2000;Viuvo;386
2615;2909505;Cravolândia;Vale do Jiquiriçá;2000;Viuvo;60
2616;2909604;Crisópolis;Litoral Norte e Agreste Baiano;2000;Viuvo;301
2617;2909703;Cristópolis;Bacia do Rio Grande;2000;Viuvo;386
2618;2909802;Cruz das Almas;Recôncavo;2000;Viuvo;1955
2619;2909901;Curaçá;Sertão do São Francisco;2000;Viuvo;834
2620;2910008;Dário Meira;Médio Rio de Contas;2000;Viuvo;201
2621;2910057;Dias D'Ávila;Metropolitano de Salvador;2000;Viuvo;899
2622;2910107;Dom Basílio;Sertão Produtivo;2000;Viuvo;286
2623;2910206;Dom Macedo Costa;Recôncavo;2000;Viuvo;224
2624;2910305;Elísio Medrado;Vale do Jiquiriçá;2000;Viuvo;449
2625;2910404;Encruzilhada;Sudoeste Baiano;2000;Viuvo;598
2626;2910503;Entre Rios;Litoral Norte e Agreste Baiano;2000;Viuvo;741
2627;2900504;Érico Cardoso;Bacia do Paramirim;2000;Viuvo;516
2628;2910602;Esplanada;Litoral Norte e Agreste Baiano;2000;Viuvo;967
2629;2910701;Euclides da Cunha;Semiárido Nordeste II;2000;Viuvo;1154
2630;2910727;Eunápolis;Costa do Descobrimento;2000;Viuvo;2110
2631;2910750;Fátima;Semiárido Nordeste II;2000;Viuvo;391
2632;2910776;Feira da Mata;Velho Chico;2000;Viuvo;139
2633;2910800;Feira de Santana;Portal do Sertão;2000;Viuvo;14270
2634;2910859;Filadélfia;Piemonte Norte do Itapicuru;2000;Viuvo;524
2635;2910909;Firmino Alves;Médio Sudoeste da Bahia;2000;Viuvo;62
2636;2911006;Floresta Azul;Litoral Sul;2000;Viuvo;284
2637;2911105;Formosa do Rio Preto;Bacia do Rio Grande;2000;Viuvo;574
2638;2911204;Gandu;Baixo Sul;2000;Viuvo;706
2639;2911253;Gavião;Bacia do Jacuípe;2000;Viuvo;110
2640;2911303;Gentio do Ouro;Irecê;2000;Viuvo;331
2641;2911402;Glória;Itaparica;2000;Viuvo;548
2642;2911501;Gongogi;Médio Rio de Contas;2000;Viuvo;177
2643;2911600;Governador Mangabeira;Recôncavo;2000;Viuvo;784
2644;2911659;Guajeru;Sudoeste Baiano;2000;Viuvo;358
2645;2911709;Guanambi;Sertão Produtivo;2000;Viuvo;1919
2646;2911808;Guaratinga;Costa do Descobrimento;2000;Viuvo;578
2647;2911857;Heliópolis;Semiárido Nordeste II;2000;Viuvo;297
2648;2911907;Iaçu;Piemonte do Paraguaçu;2000;Viuvo;1281
2649;2912004;Ibiassucê;Sertão Produtivo;2000;Viuvo;336
2650;2912103;Ibicaraí;Litoral Sul;2000;Viuvo;906
2651;2912202;Ibicoara;Chapada Diamantina;2000;Viuvo;421
2652;2912301;Ibicuí;Médio Sudoeste da Bahia;2000;Viuvo;309
2653;2912400;Ibipeba;Irecê;2000;Viuvo;505
2654;2912509;Ibipitanga;Bacia do Paramirim;2000;Viuvo;368
2655;2912608;Ibiquera;Piemonte do Paraguaçu;2000;Viuvo;135
2656;2912707;Ibirapitanga;Baixo Sul;2000;Viuvo;361
2657;2912806;Ibirapoã;Extremo Sul;2000;Viuvo;246
2658;2912905;Ibirataia;Médio Rio de Contas;2000;Viuvo;645
2659;2913002;Ibitiara;Chapada Diamantina;2000;Viuvo;480
2660;2913101;Ibititá;Irecê;2000;Viuvo;360
2661;2913200;Ibotirama;Velho Chico;2000;Viuvo;799
2662;2913309;Ichu;Sisal;2000;Viuvo;254
2663;2913408;Igaporã;Velho Chico;2000;Viuvo;354
2664;2913457;Igrapiúna;Baixo Sul;2000;Viuvo;155
2665;2913507;Iguaí;Médio Sudoeste da Bahia;2000;Viuvo;352
2666;2913606;Ilhéus;Litoral Sul;2000;Viuvo;6002
2667;2913705;Inhambupe;Litoral Norte e Agreste Baiano;2000;Viuvo;1048
2668;2913804;Ipecaetá;Portal do Sertão;2000;Viuvo;584
2669;2913903;Ipiaú;Médio Rio de Contas;2000;Viuvo;818
2670;2914000;Ipirá;Bacia do Jacuípe;2000;Viuvo;1287
2671;2914109;Ipupiara;Irecê;2000;Viuvo;364
2672;2914208;Irajuba;Vale do Jiquiriçá;2000;Viuvo;233
2673;2914307;Iramaia;Chapada Diamantina;2000;Viuvo;611
2674;2914406;Iraquara;Chapada Diamantina;2000;Viuvo;620
2675;2914505;Irará;Portal do Sertão;2000;Viuvo;597
2676;2914604;Irecê;Irecê;2000;Viuvo;1244
2677;2914653;Itabela;Costa do Descobrimento;2000;Viuvo;468
2678;2914703;Itaberaba;Piemonte do Paraguaçu;2000;Viuvo;2118
2679;2914802;Itabuna;Litoral Sul;2000;Viuvo;6612
2680;2914901;Itacaré;Litoral Sul;2000;Viuvo;301
2681;2915007;Itaeté;Chapada Diamantina;2000;Viuvo;435
2682;2915106;Itagi;Médio Rio de Contas;2000;Viuvo;474
2683;2915205;Itagibá;Médio Rio de Contas;2000;Viuvo;193
2684;2915304;Itagimirim;Costa do Descobrimento;2000;Viuvo;161
2685;2915353;Itaguaçu da Bahia;Irecê;2000;Viuvo;233
2686;2915403;Itaju do Colônia;Litoral Sul;2000;Viuvo;81
2687;2915502;Itajuípe;Litoral Sul;2000;Viuvo;434
2688;2915601;Itamaraju;Extremo Sul;2000;Viuvo;1478
2689;2915700;Itamari;Médio Rio de Contas;2000;Viuvo;140
2690;2915809;Itambé;Médio Sudoeste da Bahia;2000;Viuvo;795
2691;2915908;Itanagra;Litoral Norte e Agreste Baiano;2000;Viuvo;139
2692;2916005;Itanhém;Extremo Sul;2000;Viuvo;924
2693;2916104;Itaparica;Metropolitano de Salvador;2000;Viuvo;517
2694;2916203;Itapé;Litoral Sul;2000;Viuvo;352
2695;2916302;Itapebi;Costa do Descobrimento;2000;Viuvo;301
2696;2916401;Itapetinga;Médio Sudoeste da Bahia;2000;Viuvo;1865
2697;2916500;Itapicuru;Litoral Norte e Agreste Baiano;2000;Viuvo;592
2698;2916609;Itapitanga;Litoral Sul;2000;Viuvo;260
2699;2916708;Itaquara;Vale do Jiquiriçá;2000;Viuvo;176
2700;2916807;Itarantim;Médio Sudoeste da Bahia;2000;Viuvo;619
2701;2916856;Itatim;Piemonte do Paraguaçu;2000;Viuvo;300
2702;2916906;Itiruçu;Vale do Jiquiriçá;2000;Viuvo;407
2703;2917003;Itiúba;Sisal;2000;Viuvo;1063
2704;2917102;Itororó;Médio Sudoeste da Bahia;2000;Viuvo;606
2705;2917201;Ituaçu;Sertão Produtivo;2000;Viuvo;545
2706;2917300;Ituberá;Baixo Sul;2000;Viuvo;357
2707;2917334;Iuiu;Sertão Produtivo;2000;Viuvo;203
2708;2917359;Jaborandi;Bacia do Rio Corrente;2000;Viuvo;303
2709;2917409;Jacaraci;Sudoeste Baiano;2000;Viuvo;431
2710;2917508;Jacobina;Piemonte da Diamantina;2000;Viuvo;2298
2711;2917607;Jaguaquara;Vale do Jiquiriçá;2000;Viuvo;1168
2712;2917706;Jaguarari;Piemonte Norte do Itapicuru;2000;Viuvo;919
2713;2917805;Jaguaripe;Baixo Sul;2000;Viuvo;364
2714;2917904;Jandaíra;Litoral Norte e Agreste Baiano;2000;Viuvo;222
2715;2918001;Jequié;Médio Rio de Contas;2000;Viuvo;5295
2716;2918100;Jeremoabo;Semiárido Nordeste II;2000;Viuvo;874
2717;2918209;Jiquiriçá;Vale do Jiquiriçá;2000;Viuvo;365
2718;2918308;Jitaúna;Médio Rio de Contas;2000;Viuvo;614
2719;2918357;João Dourado;Irecê;2000;Viuvo;539
2720;2918407;Juazeiro;Sertão do São Francisco;2000;Viuvo;4821
2721;2918456;Jucuruçu;Extremo Sul;2000;Viuvo;308
2722;2918506;Jussara;Irecê;2000;Viuvo;316
2723;2918555;Jussari;Litoral Sul;2000;Viuvo;238
2724;2918605;Jussiape;Chapada Diamantina;2000;Viuvo;340
2725;2918704;Lafayette Coutinho;Vale do Jiquiriçá;2000;Viuvo;175
2726;2919058;Lagedo do Tabocal;Vale do Jiquiriçá;2000;Viuvo;179
2727;2918753;Lagoa Real;Sertão Produtivo;2000;Viuvo;403
2728;2918803;Laje;Vale do Jiquiriçá;2000;Viuvo;622
2729;2918902;Lajedão;Extremo Sul;2000;Viuvo;104
2730;2919009;Lajedinho;Piemonte do Paraguaçu;2000;Viuvo;104
2731;2919108;Lamarão;Sisal;2000;Viuvo;282
2732;2919157;Lapão;Irecê;2000;Viuvo;713
2733;2919207;Lauro de Freitas;Metropolitano de Salvador;2000;Viuvo;2455
2734;2919306;Lençóis;Chapada Diamantina;2000;Viuvo;269
2735;2919405;Licínio de Almeida;Sudoeste Baiano;2000;Viuvo;503
2736;2919504;Livramento de N. Senhora;Sertão Produtivo;2000;Viuvo;1233
2737;2919553;Luís Eduardo Magalhães;Bacia do Rio Grande;2000;Viuvo;NA
2738;2919603;Macajuba;Piemonte do Paraguaçu;2000;Viuvo;473
2739;2919702;Macarani;Médio Sudoeste da Bahia;2000;Viuvo;416
2740;2919801;Macaúbas;Bacia do Paramirim;2000;Viuvo;778
2741;2919900;Macururé;Itaparica;2000;Viuvo;236
2742;2919926;Madre de Deus;Metropolitano de Salvador;2000;Viuvo;333
2743;2919959;Maetinga;Sudoeste Baiano;2000;Viuvo;464
2744;2920007;Maiquinique;Médio Sudoeste da Bahia;2000;Viuvo;266
2745;2920106;Mairi;Bacia do Jacuípe;2000;Viuvo;568
2746;2920205;Malhada;Velho Chico;2000;Viuvo;385
2747;2920304;Malhada de Pedras;Sertão Produtivo;2000;Viuvo;199
2748;2920403;Manoel Vitorino;Médio Rio de Contas;2000;Viuvo;279
2749;2920452;Mansidão;Bacia do Rio Grande;2000;Viuvo;270
2750;2920502;Maracás;Vale do Jiquiriçá;2000;Viuvo;729
2751;2920601;Maragogipe;Recôncavo;2000;Viuvo;1825
2752;2920700;Maraú;Litoral Sul;2000;Viuvo;241
2753;2920809;Marcionílio Souza;Chapada Diamantina;2000;Viuvo;313
